Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.
WelcomePing JSF,2,170472,160571,180374,180374,180374,160571,180374,100.00%,.0,.1,9901.50
Login,48,891275,992375,1032883,1035657,1081245,327741,1081245,100.00%,.0,.4,237801.85
TOTAL,50,862443,991321,1032883,1034497,1081245,160571,1081245,100.00%,.0,.5,272475.01
