Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.
Login,50,403387,406179,407231,407510,407537,356128,407537,100.00%,.1,1.0,8159.69
TOTAL,50,403387,406179,407231,407510,407537,356128,407537,100.00%,.1,1.0,8159.69
