Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.
Login,48,159188,159199,159595,159778,160924,158021,160924,100.00%,.3,2.3,514.85
WelcomePing JSF,2,158209,158205,158214,158214,158214,158205,158214,100.00%,.0,.1,4.50
TOTAL,50,159149,159161,159595,159639,160924,158021,160924,100.00%,.3,2.4,539.71
