Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.
WelcomePing JSF,2,98890,21034,176747,176747,176747,21034,176747,100.00%,.0,.1,77856.50
Login,48,353126,367590,524173,537686,545284,190711,545284,100.00%,.1,.9,98436.35
Login JSF,1,251491,251491,251491,251491,251491,251491,251491,100.00%,.0,.0,0.00
TOTAL,51,341163,365571,524173,532703,538934,21034,545284,100.00%,.1,.9,109323.48
