Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.
WelcomePing JSF,1,146420,146420,146420,146420,146420,146420,146420,100.00%,.0,.1,0.00
Login,49,150147,150217,150327,150416,150520,147977,150520,100.00%,.3,2.4,353.45
TOTAL,50,150072,150168,150327,150355,150520,146420,150520,100.00%,.3,2.5,628.30
