Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Std. Dev.
Login,50,174270,174179,175176,175178,175280,173594,175280,100.00%,.3,2.1,509.14
TOTAL,50,174270,174179,175176,175178,175280,173594,175280,100.00%,.3,2.1,509.14
